Id,Weekly_Sales
10_44_2012-12-21,21695.669931880686
10_44_2012-12-28,19714.26457585612
10_44_2013-01-04,14014.551525175924
10_44_2013-01-11,16805.44115182863
10_44_2013-01-18,14271.226436688503
10_44_2013-01-25,15900.615350835651
10_44_2013-02-01,22808.221731457525
10_44_2013-02-08,25275.198749605297
10_44_2013-02-15,27105.09007154681
10_44_2013-02-22,22530.323936550754
10_44_2013-03-01,24073.972186323248
10_44_2013-03-08,25619.414543673214
10_44_2013-03-15,22552.532884291733
10_44_2013-03-22,21150.037885618724
10_44_2013-03-29,23555.444806042644
10_44_2013-04-05,21470.81155274853
10_44_2013-04-12,22276.729632479797
10_44_2013-04-19,18931.112324381025
10_44_2013-04-26,19044.52037811795
10_44_2013-05-03,12643.19327550097
10_44_2013-05-10,12855.096810887042
10_44_2013-05-17,12867.056423829621
10_44_2013-05-24,13405.413044304238
10_44_2013-05-31,13223.856890119869
10_44_2013-06-07,15894.023051390113
10_44_2013-06-14,14024.013011322886
10_44_2013-06-21,13898.633536813111
10_44_2013-06-28,15110.29796413994
10_44_2013-07-05,12657.185796465703
10_44_2013-07-12,13749.659759171336
10_44_2013-07-19,12387.964259353692
10_44_2013-07-26,13256.978182860523
10_45_2012-11-23,38152.96419132916
10_46_2012-11-02,24593.22373904904
10_46_2012-11-09,24244.718606171937
10_46_2012-11-16,25816.59252211883
10_46_2012-11-23,38152.96419132916
10_46_2012-11-30,38275.939278590675
10_46_2012-12-07,32007.888975756407
10_46_2012-12-14,26176.914816673467
10_46_2012-12-21,21695.669931880686
10_46_2012-12-28,19714.26457585612
10_46_2013-01-04,14014.551525175924
10_46_2013-01-11,16805.44115182863
10_46_2013-01-18,14271.226436688503
10_46_2013-01-25,15900.615350835651
10_46_2013-02-01,22808.221731457525
10_46_2013-02-08,25275.198749605297
10_46_2013-02-15,27105.09007154681
10_46_2013-02-22,22530.323936550754
10_46_2013-03-01,24073.972186323248
10_46_2013-03-08,25619.414543673214
10_46_2013-03-15,22552.532884291733
10_46_2013-03-22,21150.037885618724
10_46_2013-03-29,23555.444806042644
10_46_2013-04-05,21470.81155274853
10_46_2013-04-12,22276.729632479797
10_46_2013-04-19,18931.112324381025
10_46_2013-04-26,19044.52037811795
10_46_2013-05-03,12643.19327550097
10_46_2013-05-10,12855.096810887042
10_46_2013-05-17,12867.056423829621
10_46_2013-05-24,13405.413044304238
10_46_2013-05-31,13223.856890119869
10_46_2013-06-07,15894.023051390113
10_46_2013-06-14,14024.013011322886
10_46_2013-06-21,13898.633536813111
10_46_2013-06-28,15110.29796413994
10_46_2013-07-05,12657.185796465703
10_46_2013-07-12,13749.659759171336
10_46_2013-07-19,12387.964259353692
10_46_2013-07-26,13256.978182860523
10_47_2012-11-30,38275.939278590675
10_47_2012-12-07,32007.888975756407
10_47_2012-12-14,26176.914816673467
10_47_2012-12-28,19714.26457585612
10_47_2013-02-08,25275.198749605297
10_47_2013-04-05,21470.81155274853
10_47_2013-04-12,22276.729632479797
10_47_2013-04-19,18931.112324381025
10_47_2013-07-05,12657.185796465703
10_48_2012-11-02,24593.22373904904
10_48_2012-11-09,24244.718606171937
10_48_2012-11-16,25816.59252211883
10_48_2012-11-23,38152.96419132916
10_48_2012-11-30,38275.939278590675
10_48_2012-12-07,32007.888975756407
10_48_2012-12-14,26176.914816673467
10_48_2012-12-21,21695.669931880686
10_48_2012-12-28,19714.26457585612
10_48_2013-01-04,14014.551525175924
10_48_2013-01-11,16805.44115182863
10_48_2013-01-18,14271.226436688503
10_48_2013-01-25,15900.615350835651
10_48_2013-02-01,22808.221731457525
10_48_2013-02-08,25275.198749605297
10_48_2013-02-15,27105.09007154681
10_48_2013-02-22,22530.323936550754
10_48_2013-03-01,24073.972186323248
10_48_2013-03-08,25619.414543673214
10_48_2013-03-15,22552.532884291733
10_48_2013-03-22,21150.037885618724
10_48_2013-03-29,23555.444806042644
10_48_2013-04-05,21470.81155274853
10_48_2013-04-12,22276.729632479797
10_48_2013-04-19,18931.112324381025
10_48_2013-04-26,19044.52037811795
10_48_2013-05-03,12643.19327550097
10_48_2013-05-10,12855.096810887042
10_48_2013-05-17,12867.056423829621
10_48_2013-05-24,13405.413044304238
10_48_2013-05-31,13223.856890119869
10_48_2013-06-07,15894.023051390113
10_48_2013-06-14,14024.013011322886
10_48_2013-06-21,13898.633536813111
10_48_2013-06-28,15110.29796413994
10_48_2013-07-05,12657.185796465703
10_48_2013-07-12,13749.659759171336
10_48_2013-07-19,12387.964259353692
10_48_2013-07-26,13256.978182860523
10_49_2012-11-02,24593.22373904904
10_49_2012-11-09,24244.718606171937
10_49_2012-11-16,25816.59252211883
10_49_2012-11-23,38152.96419132916
10_49_2012-11-30,38275.939278590675
10_49_2012-12-07,32007.888975756407
10_49_2012-12-14,26176.914816673467
10_49_2012-12-21,21695.669931880686
10_49_2012-12-28,19714.26457585612
10_49_2013-01-04,14014.551525175924
10_49_2013-01-11,16805.44115182863
10_49_2013-01-18,14271.226436688503
10_49_2013-01-25,15900.615350835651
10_49_2013-02-01,22808.221731457525
10_49_2013-02-08,25275.198749605297
10_49_2013-02-15,27105.09007154681
10_49_2013-02-22,22530.323936550754
10_49_2013-03-01,24073.972186323248
10_49_2013-03-08,25619.414543673214
10_49_2013-03-15,22552.532884291733
10_49_2013-03-22,21150.037885618724
10_49_2013-03-29,23555.444806042644
10_49_2013-04-05,21470.81155274853
10_49_2013-04-12,22276.729632479797
10_49_2013-04-19,18931.112324381025
10_49_2013-04-26,19044.52037811795
10_49_2013-05-03,12643.19327550097
10_49_2013-05-10,12855.096810887042
10_49_2013-05-17,12867.056423829621
10_49_2013-05-24,13405.413044304238
10_49_2013-05-31,13223.856890119869
10_49_2013-06-07,15894.023051390113
10_49_2013-06-14,14024.013011322886
10_49_2013-06-21,13898.633536813111
10_49_2013-06-28,15110.29796413994
10_49_2013-07-05,12657.185796465703
10_49_2013-07-12,13749.659759171336
10_49_2013-07-19,12387.964259353692
10_49_2013-07-26,13256.978182860523
10_50_2012-11-02,24593.22373904904
10_50_2012-11-09,24244.718606171937
10_50_2012-11-16,25816.59252211883
10_50_2012-11-23,38152.96419132916
10_50_2012-11-30,38275.939278590675
10_50_2012-12-07,32007.888975756407
10_50_2012-12-14,26176.914816673467
10_50_2012-12-21,21695.669931880686
10_50_2012-12-28,19714.26457585612
10_50_2013-01-04,14014.551525175924
10_50_2013-01-11,16805.44115182863
10_50_2013-01-18,14271.226436688503
10_50_2013-01-25,15900.615350835651
10_50_2013-02-01,22808.221731457525
10_50_2013-02-08,25275.198749605297
10_50_2013-02-15,27105.09007154681
10_50_2013-02-22,22530.323936550754
10_50_2013-03-01,24073.972186323248
10_50_2013-03-08,25619.414543673214
10_50_2013-03-15,22552.532884291733
10_50_2013-03-22,21150.037885618724
10_50_2013-03-29,23555.444806042644
10_50_2013-04-05,21470.81155274853
10_50_2013-04-12,22276.729632479797
10_50_2013-04-19,18931.112324381025
10_50_2013-04-26,19044.52037811795
10_50_2013-05-03,12643.19327550097
10_50_2013-05-10,12855.096810887042
10_50_2013-05-17,12867.056423829621
10_50_2013-05-24,13405.413044304238
10_50_2013-05-31,13223.856890119869
10_50_2013-06-07,15894.023051390113
10_50_2013-06-14,14024.013011322886
10_50_2013-06-21,13898.633536813111
10_50_2013-06-28,15110.29796413994
10_50_2013-07-05,12657.185796465703
10_50_2013-07-12,13749.659759171336
10_50_2013-07-19,12387.964259353692
10_50_2013-07-26,13256.978182860523
10_52_2012-11-02,24593.22373904904
10_52_2012-11-09,24244.718606171937
10_52_2012-11-16,25816.59252211883
10_52_2012-11-23,38152.96419132916
10_52_2012-11-30,38275.939278590675
10_52_2012-12-07,32007.888975756407
10_52_2012-12-14,26176.914816673467
10_52_2012-12-21,21695.669931880686
10_52_2012-12-28,19714.26457585612
10_52_2013-01-04,14014.551525175924
10_52_2013-01-11,16805.44115182863
10_52_2013-01-18,14271.226436688503
10_52_2013-01-25,15900.615350835651
10_52_2013-02-01,22808.221731457525
10_52_2013-02-08,25275.198749605297
10_52_2013-02-15,27105.09007154681
10_52_2013-02-22,22530.323936550754
10_52_2013-03-01,24073.972186323248
10_52_2013-03-08,25619.414543673214
10_52_2013-03-15,22552.532884291733
10_52_2013-03-22,21150.037885618724
10_52_2013-03-29,23555.444806042644
10_52_2013-04-05,21470.81155274853
10_52_2013-04-12,22276.729632479797
10_52_2013-04-19,18931.112324381025
10_52_2013-04-26,19044.52037811795
10_52_2013-05-03,12643.19327550097
10_52_2013-05-10,12855.096810887042
10_52_2013-05-17,12867.056423829621
10_52_2013-05-24,13405.413044304238
10_52_2013-05-31,13223.856890119869
10_52_2013-06-07,15894.023051390113
10_52_2013-06-14,14024.013011322886
10_52_2013-06-21,13898.633536813111
10_52_2013-06-28,15110.29796413994
10_52_2013-07-05,12657.185796465703
10_52_2013-07-12,13749.659759171336
10_52_2013-07-19,12387.964259353692
10_52_2013-07-26,13256.978182860523
10_54_2012-11-02,24593.22373904904
10_54_2012-11-09,24244.718606171937
10_54_2012-11-16,25816.59252211883
10_54_2012-11-23,38152.96419132916
10_54_2012-11-30,38275.939278590675
10_54_2012-12-07,32007.888975756407
10_54_2012-12-14,26176.914816673467
10_54_2012-12-21,21695.669931880686
10_54_2012-12-28,19714.26457585612
10_54_2013-01-04,14014.551525175924
10_54_2013-01-11,16805.44115182863
10_54_2013-01-18,14271.226436688503
10_54_2013-01-25,15900.615350835651
10_54_2013-02-08,25275.198749605297
10_54_2013-02-15,27105.09007154681
10_54_2013-02-22,22530.323936550754
10_54_2013-03-01,24073.972186323248
10_54_2013-03-08,25619.414543673214
10_54_2013-03-15,22552.532884291733
10_54_2013-03-22,21150.037885618724
10_54_2013-03-29,23555.444806042644
10_54_2013-04-05,21470.81155274853
10_54_2013-04-12,22276.729632479797
10_54_2013-04-19,18931.112324381025
10_54_2013-04-26,19044.52037811795
10_54_2013-05-03,12643.19327550097
10_54_2013-05-10,12855.096810887042
10_54_2013-05-17,12867.056423829621
10_54_2013-05-24,13405.413044304238
10_54_2013-06-07,15894.023051390113
10_54_2013-06-14,14024.013011322886
10_54_2013-06-21,13898.633536813111
10_54_2013-06-28,15110.29796413994
10_54_2013-07-05,12657.185796465703
10_54_2013-07-12,13749.659759171336
10_54_2013-07-19,12387.964259353692
10_54_2013-07-26,13256.978182860523
10_55_2012-11-02,24593.22373904904
10_55_2012-11-09,24244.718606171937
10_55_2012-11-16,25816.59252211883
10_55_2012-11-23,38152.96419132916
10_55_2012-11-30,38275.939278590675
10_55_2012-12-07,32007.888975756407
10_55_2012-12-14,26176.914816673467
10_55_2012-12-21,21695.669931880686
10_55_2012-12-28,19714.26457585612
10_55_2013-01-04,14014.551525175924
10_55_2013-01-11,16805.44115182863
10_55_2013-01-18,14271.226436688503
10_55_2013-01-25,15900.615350835651
10_55_2013-02-01,22808.221731457525
10_55_2013-02-08,25275.198749605297
10_55_2013-02-15,27105.09007154681
10_55_2013-02-22,22530.323936550754
10_55_2013-03-01,24073.972186323248
10_55_2013-03-08,25619.414543673214
10_55_2013-03-15,22552.532884291733
10_55_2013-03-22,21150.037885618724
10_55_2013-03-29,23555.444806042644
10_55_2013-04-05,21470.81155274853
10_55_2013-04-12,22276.729632479797
10_55_2013-04-19,18931.112324381025
10_55_2013-04-26,19044.52037811795
10_55_2013-05-03,12643.19327550097
10_55_2013-05-10,12855.096810887042
10_55_2013-05-17,12867.056423829621
10_55_2013-05-24,13405.413044304238
10_55_2013-05-31,13223.856890119869
10_55_2013-06-07,15894.023051390113
10_55_2013-06-14,14024.013011322886
10_55_2013-06-21,13898.633536813111
10_55_2013-06-28,15110.29796413994
10_55_2013-07-05,12657.185796465703
10_55_2013-07-12,13749.659759171336
10_55_2013-07-19,12387.964259353692
10_55_2013-07-26,13256.978182860523
10_56_2012-11-02,24593.22373904904
10_56_2012-11-09,24244.718606171937
10_56_2012-11-16,25816.59252211883
10_56_2012-11-23,38152.96419132916
10_56_2012-11-30,38275.939278590675
10_56_2012-12-07,32007.888975756407
10_56_2012-12-14,26176.914816673467
10_56_2012-12-21,21695.669931880686
10_56_2012-12-28,19714.26457585612
10_56_2013-01-04,14014.551525175924
10_56_2013-01-11,16805.44115182863
10_56_2013-01-18,14271.226436688503
10_56_2013-01-25,15900.615350835651
10_56_2013-02-01,22808.221731457525
10_56_2013-02-08,25275.198749605297
10_56_2013-02-15,27105.09007154681
10_56_2013-02-22,22530.323936550754
10_56_2013-03-01,24073.972186323248
10_56_2013-03-08,25619.414543673214
10_56_2013-03-15,22552.532884291733
10_56_2013-03-22,21150.037885618724
10_56_2013-03-29,23555.444806042644
10_56_2013-04-05,21470.81155274853
10_56_2013-04-12,22276.729632479797
10_56_2013-04-19,18931.112324381025
10_56_2013-04-26,19044.52037811795
10_56_2013-05-03,12643.19327550097
10_56_2013-05-10,12855.096810887042
10_56_2013-05-17,12867.056423829621
10_56_2013-05-24,13405.413044304238
10_56_2013-05-31,13223.856890119869
10_56_2013-06-07,15894.023051390113
10_56_2013-06-14,14024.013011322886
10_56_2013-06-21,13898.633536813111
10_56_2013-06-28,15110.29796413994
10_56_2013-07-05,12657.185796465703
10_56_2013-07-12,13749.659759171336
10_56_2013-07-19,12387.964259353692
10_56_2013-07-26,13256.978182860523
10_58_2012-11-02,24593.22373904904
10_58_2012-11-09,24244.718606171937
10_58_2012-11-16,25816.59252211883
10_58_2012-11-23,38152.96419132916
10_58_2012-11-30,38275.939278590675
10_58_2012-12-07,32007.888975756407
10_58_2012-12-14,26176.914816673467
10_58_2012-12-21,21695.669931880686
10_58_2012-12-28,19714.26457585612
10_58_2013-01-04,14014.551525175924
10_58_2013-01-11,16805.44115182863
10_58_2013-01-18,14271.226436688503
10_58_2013-01-25,15900.615350835651
10_58_2013-02-01,22808.221731457525
10_58_2013-02-08,25275.198749605297
10_58_2013-02-15,27105.09007154681
10_58_2013-02-22,22530.323936550754
10_58_2013-03-01,24073.972186323248
10_58_2013-03-08,25619.414543673214
10_58_2013-03-15,22552.532884291733
10_58_2013-03-22,21150.037885618724
10_58_2013-03-29,23555.444806042644
10_58_2013-04-05,21470.81155274853
10_58_2013-04-12,22276.729632479797
10_58_2013-04-19,18931.112324381025
10_58_2013-04-26,19044.52037811795
10_58_2013-05-03,12643.19327550097
10_58_2013-05-10,12855.096810887042
10_58_2013-05-17,12867.056423829621
10_58_2013-05-24,13405.413044304238
10_58_2013-05-31,13223.856890119869
10_58_2013-06-07,15894.023051390113
10_58_2013-06-14,14024.013011322886
10_58_2013-06-21,13898.633536813111
10_58_2013-06-28,15110.29796413994
10_58_2013-07-05,12657.185796465703
10_58_2013-07-12,13749.659759171336
10_58_2013-07-19,12387.964259353692
10_58_2013-07-26,13256.978182860523
10_59_2012-11-02,24593.22373904904
10_59_2012-11-09,24244.718606171937
10_59_2012-11-16,25816.59252211883
10_59_2012-11-23,38152.96419132916
10_59_2012-11-30,38275.939278590675
10_59_2012-12-07,32007.888975756407
10_59_2012-12-14,26176.914816673467
10_59_2012-12-21,21695.669931880686
10_59_2012-12-28,19714.26457585612
10_59_2013-01-04,14014.551525175924
10_59_2013-01-11,16805.44115182863
10_59_2013-01-18,14271.226436688503
10_59_2013-01-25,15900.615350835651
10_59_2013-02-01,22808.221731457525
10_59_2013-02-08,25275.198749605297
10_59_2013-02-15,27105.09007154681
10_59_2013-02-22,22530.323936550754
10_59_2013-03-01,24073.972186323248
10_59_2013-03-08,25619.414543673214
10_59_2013-03-15,22552.532884291733
10_59_2013-03-22,21150.037885618724
10_59_2013-03-29,23555.444806042644
10_59_2013-04-05,21470.81155274853
10_59_2013-04-12,22276.729632479797
10_59_2013-04-19,18931.112324381025
10_59_2013-04-26,19044.52037811795
10_59_2013-05-03,12643.19327550097
10_59_2013-05-10,12855.096810887042
10_59_2013-05-17,12867.056423829621
10_59_2013-05-24,13405.413044304238
10_59_2013-05-31,13223.856890119869
10_59_2013-06-07,15894.023051390113
10_59_2013-06-14,14024.013011322886
10_59_2013-06-21,13898.633536813111
10_59_2013-06-28,15110.29796413994
10_59_2013-07-05,12657.185796465703
10_59_2013-07-12,13749.659759171336
10_59_2013-07-19,12387.964259353692
10_59_2013-07-26,13256.978182860523
10_60_2012-11-02,24593.22373904904
10_60_2012-11-09,24244.718606171937
10_60_2012-11-16,25816.59252211883
10_60_2012-11-23,38152.96419132916
10_60_2012-11-30,38275.939278590675
10_60_2012-12-07,32007.888975756407
10_60_2012-12-14,26176.914816673467
10_60_2012-12-21,21695.669931880686
10_60_2012-12-28,19714.26457585612
10_60_2013-01-04,14014.551525175924
10_60_2013-01-11,16805.44115182863
10_60_2013-01-18,14271.226436688503
10_60_2013-01-25,15900.615350835651
10_60_2013-02-01,22808.221731457525
10_60_2013-02-08,25275.198749605297
10_60_2013-02-15,27105.09007154681
10_60_2013-02-22,22530.323936550754
10_60_2013-03-01,24073.972186323248
10_60_2013-03-08,25619.414543673214
10_60_2013-03-15,22552.532884291733
10_60_2013-03-22,21150.037885618724
10_60_2013-03-29,23555.444806042644
10_60_2013-04-05,21470.81155274853
10_60_2013-04-12,22276.729632479797
10_60_2013-04-19,18931.112324381025
10_60_2013-04-26,19044.52037811795
10_60_2013-05-03,12643.19327550097
10_60_2013-05-10,12855.096810887042
10_60_2013-05-17,12867.056423829621
10_60_2013-05-24,13405.413044304238
10_60_2013-05-31,13223.856890119869
10_60_2013-06-07,15894.023051390113
10_60_2013-06-14,14024.013011322886
10_60_2013-06-21,13898.633536813111
10_60_2013-06-28,15110.29796413994
10_60_2013-07-05,12657.185796465703
10_60_2013-07-12,13749.659759171336
10_60_2013-07-19,12387.964259353692
10_60_2013-07-26,13256.978182860523
10_67_2012-11-02,24593.22373904904
10_67_2012-11-09,24244.718606171937
10_67_2012-11-16,25816.59252211883
10_67_2012-11-23,38152.96419132916
10_67_2012-11-30,38275.939278590675
10_67_2012-12-07,32007.888975756407
10_67_2012-12-14,26176.914816673467
10_67_2012-12-21,21695.669931880686
10_67_2012-12-28,19714.26457585612
10_67_2013-01-04,14014.551525175924
10_67_2013-01-11,16805.44115182863
10_67_2013-01-18,14271.226436688503
10_67_2013-01-25,15900.615350835651
10_67_2013-02-01,22808.221731457525
10_67_2013-02-08,25275.198749605297
10_67_2013-02-15,27105.09007154681
10_67_2013-02-22,22530.323936550754
10_67_2013-03-01,24073.972186323248
10_67_2013-03-08,25619.414543673214
10_67_2013-03-15,22552.532884291733
10_67_2013-03-22,21150.037885618724
10_67_2013-03-29,23555.444806042644
10_67_2013-04-05,21470.81155274853
10_67_2013-04-12,22276.729632479797
10_67_2013-04-19,18931.112324381025
10_67_2013-04-26,19044.52037811795
10_67_2013-05-03,12643.19327550097
10_67_2013-05-10,12855.096810887042
10_67_2013-05-17,12867.056423829621
10_67_2013-05-24,13405.413044304238
10_67_2013-05-31,13223.856890119869
10_67_2013-06-07,15894.023051390113
10_67_2013-06-14,14024.013011322886
10_67_2013-06-21,13898.633536813111
10_67_2013-06-28,15110.29796413994
10_67_2013-07-05,12657.185796465703
10_67_2013-07-12,13749.659759171336
10_67_2013-07-19,12387.964259353692
10_67_2013-07-26,13256.978182860523
10_71_2012-11-02,24593.22373904904
10_71_2012-11-09,24244.718606171937
10_71_2012-11-16,25816.59252211883
10_71_2012-11-23,38152.96419132916
10_71_2012-11-30,38275.939278590675
10_71_2012-12-07,32007.888975756407
10_71_2012-12-14,26176.914816673467
10_71_2012-12-21,21695.669931880686
10_71_2012-12-28,19714.26457585612
10_71_2013-01-04,14014.551525175924
10_71_2013-01-11,16805.44115182863
10_71_2013-01-18,14271.226436688503
10_71_2013-01-25,15900.615350835651
10_71_2013-02-01,22808.221731457525
10_71_2013-02-08,25275.198749605297
